registrar,callAddr,col,tag,id,ptr,block
TablePair,14020a031,0,OK,d1,1425c3eb0,.data
TablePair,14020a031,1,OK,d2,1425c3f50,.data
TablePair,14020a031,0,OK,d3,1425c4160,.data
TablePair,14020a031,1,OK,dc,1425c4ae0,.data
TablePair,14020a031,0,OK,dd,1425c4be0,.data
TablePair,14020a031,1,OK,de,1425c4d20,.data
TablePair,14020a031,0,OK,df,1425c4e90,.data
TablePair,14020a031,1,OK,e0,1425c4fe0,.data
TablePair,14020a031,0,OK,e1,1425c50e0,.data
TablePair,14020a031,1,OK,e3,1425c5c80,.data
TablePair,14020a031,0,OK,e2,1425c5b60,.data
TablePair,14020a031,1,OK,1d0,1425c5230,.data
TablePair,14020a031,0,OK,1d1,1425c5320,.data
TablePair,14020a031,1,OK,1d2,1425c5490,.data
TablePair,14020a031,0,OK,1d3,1425c5530,.data
TablePair,14020a031,1,OK,1d4,1425c5750,.data
TablePair,14020a031,0,OK,1d5,1425c5890,.data
TablePair,14020a031,1,OK,1d6,1425c5a70,.data
TablePair,14020a031,0,OK,e6,1425c5d80,.data
TablePair,14020a031,1,OK,e7,1425c5e70,.data
TablePair,14020a031,0,OK,e8,1425c5fc0,.data
TablePair,14020a031,1,OK,e9,1425c60c0,.data
TablePair,14020a031,0,OK,ea,1425c6250,.data
TablePair,14020a031,1,OK,d4,1425c4260,.data
TablePair,14020a031,0,OK,d5,1425c43d0,.data
TablePair,14020a031,1,OK,d6,1425c44f0,.data
TablePair,14020a031,0,OK,d8,1425c4630,.data
TablePair,14020a031,1,OK,d9,1425c4700,.data
TablePair,14020a031,0,OK,da,1425c4870,.data
TablePair,14020a031,1,OK,db,1425c49c0,.data
TablePair,14020a031,0,OK,eb,1425c6410,.data
TablePair,14020a031,1,OK,ec,1425c6650,.data
TablePair,14020a031,0,OK,ed,1425c6740,.data
TablePair,14020a031,1,OK,ee,1425c67c0,.data
TablePair,14020a031,0,OK,ef,1425c68e0,.data
TablePair,14020a031,1,OK,f0,1425c69e0,.data
TablePair,14020a031,0,OK,f1,1425c6ae0,.data
TablePair,14020a031,1,OK,f2,1425c6c70,.data
TablePair,14020a031,0,OK,f3,1425c6d90,.data
TablePair,14020a031,1,OK,f4,1425c6e90,.data
TablePair,14020a031,0,OK,f6,1425c6fb0,.data
TablePair,14020a031,1,OK,f5,1425c70a0,.data
TablePair,14020a031,0,OK,f7,1425c71c0,.data
TablePair,14020a031,1,OK,f8,1425c7290,.data
TablePair,14020a031,0,OK,f9,1425c73e0,.data
TablePair,14020a031,1,OK,fa,1425c74d0,.data
TablePair,14020a031,0,OK,fb,1425c75c0,.data
TablePair,14020a031,1,OK,fc,1425c7690,.data
TablePair,14020a031,0,OK,fd,1425c7760,.data
TablePair,14020a031,1,OK,fe,1425c7830,.data
TablePair,14020a031,0,OK,ff,1425c7980,.data
TablePair,14020a031,1,OK,100,1425c7ad0,.data
TablePair,14020a031,0,OK,5c,1425c7b70,.data
TablePair,14020a031,1,CODE,,141246040,.text
TablePair,14020a031,0,OK,5d,1425c7bf0,.data
TablePair,14020a031,1,CODE,,1412461a0,.text
TablePair,14020a031,0,OK,5e,1425c7d30,.data
TablePair,14020a031,1,CODE,,141246280,.text
TablePair,14020a031,0,OK,5f,1425c7e00,.data
TablePair,14020a031,1,CODE,,1412462e0,.text
TablePair,14020a031,0,OK,62,1425c7fc0,.data
TablePair,14020a031,1,CODE,,1412460a0,.text
TablePair,14020a031,0,OK,60,1425c80b0,.data
TablePair,14020a031,1,CODE,,141246140,.text
TablePair,14020a031,0,OK,61,1425c8200,.data
TablePair,14020a031,1,CODE,,141246210,.text
TablePair,14020a031,0,OK,63,1425c8390,.data
TablePair,14020a031,1,CODE,,141246350,.text
TablePair,14020a031,0,OK,64,1425c84e0,.data
TablePair,14020a031,1,CODE,,1412463a0,.text
TablePair,14020a031,0,OK,65,1425c85b0,.data
TablePair,14020a031,1,CODE,,1412463e0,.text
TablePair,14020a031,0,OK,66,1425c8700,.data
TablePair,14020a031,1,CODE,,141246430,.text
TablePair,14020a031,0,OK,67,1425c87d0,.data
TablePair,14020a031,1,CODE,,141246490,.text
TablePair,14020a031,0,OK,6c,1425c88d0,.data
TablePair,14020a031,1,CODE,,1412464d0,.text
TablePair,14020a031,0,OK,6d,1425c8a60,.data
TablePair,14020a031,1,CODE,,141246510,.text
TablePair,14020a031,0,OK,6e,1425c8b00,.data
TablePair,14020a031,1,CODE,,141246550,.text
TablePair,14020a031,0,OK,6a,1425c8b50,.data
TablePair,14020a031,1,CODE,,141246590,.text
TablePair,14020a031,0,OK,68,1425c9030,.data
TablePair,14020a031,1,CODE,,141246720,.text
TablePair,14020a031,0,OK,69,1425c9150,.data
TablePair,14020a031,1,CODE,,141246760,.text
TablePair,14020a031,0,OK,6b,1425c9250,.data
TablePair,14020a031,1,CODE,,1412467a0,.text
TablePair,14020a031,0,OK,70,1425c9370,.data
TablePair,14020a031,1,CODE,,1412467f0,.text
TablePair,14020a031,0,OK,71,1425c93f0,.data
TablePair,14020a031,1,CODE,,141246830,.text
TablePair,14020a031,0,OK,6f,1425c9540,.data
TablePair,14020a031,1,CODE,,141246870,.text
TablePair,14020a031,0,OK,72,1425c9660,.data
TablePair,14020a031,1,CODE,,1412468b0,.text
TablePair,14020a031,0,OK,73,1425c9880,.data
TablePair,14020a031,1,CODE,,141246920,.text
TablePair,14020a031,0,OK,74,1425c9a40,.data
TablePair,14020a031,1,CODE,,141246a00,.text
TablePair,14020a031,0,OK,75,1425c9c30,.data
TablePair,14020a031,1,CODE,,141246a80,.text
TablePair,14020a031,0,OK,77,1425c9ed0,.data
TablePair,14020a031,1,CODE,,141246ae0,.text
TablePair,14020a031,0,OK,76,1425c9cb0,.data
TablePair,14020a031,1,CODE,,141246b90,.text
TablePair,14020a031,0,OK,79,1425ca180,.data
TablePair,14020a031,1,CODE,,141246c60,.text
TablePair,14020a031,0,OK,7a,1425cecb0,.data
TablePair,14020a031,1,CODE,,141246f60,.text
TablePair,14020a031,0,OK,18,1425ca340,.data
TablePair,14020a031,1,CODE,,141246fb0,.text
TablePair,14020a031,0,OK,19,1425ca410,.data
TablePair,14020a031,1,CODE,,141247000,.text
TablePair,14020a031,0,OK,1a,1425ca530,.data
TablePair,14020a031,1,CODE,,141247060,.text
TablePair,14020a031,0,OK,1b,1425ca5b0,.data
TablePair,14020a031,1,CODE,,1412470e0,.text
TablePair,14020a031,0,OK,1c,1425ca6d0,.data
TablePair,14020a031,1,CODE,,141247130,.text
TablePair,14020a031,0,OK,1d,1425ca7d0,.data
TablePair,14020a031,1,CODE,,1412471d0,.text
TablePair,14020a031,0,OK,1e,1425ca910,.data
TablePair,14020a031,1,CODE,,141247240,.text
TablePair,14020a031,0,OK,95,1425caa80,.data
TablePair,14020a031,1,CODE,,1412472b0,.text
TablePair,14020a031,0,OK,96,1425caba0,.data
TablePair,14020a031,1,CODE,,141247310,.text
TablePair,14020a031,0,OK,7b,1425cee70,.data
TablePair,14020a031,1,CODE,,141247370,.text
TablePair,14020a031,0,OK,7c,1425cf0d0,.data
TablePair,14020a031,1,CODE,,141247400,.text
TablePair,14020a031,0,OK,97,1425cad60,.data
TablePair,14020a031,1,CODE,,1412474b0,.text
TablePair,14020a031,0,OK,98,1425bbdf0,.data
TablePair,14020a031,1,CODE,,141247860,.text
TablePair,14020a031,0,OK,99,1425bbf80,.data
TablePair,14020a031,1,CODE,,1412478b0,.text
TablePair,14020a031,0,OK,9a,1425bc1e0,.data
TablePair,14020a031,1,CODE,,141247900,.text
TablePair,14020a031,0,OK,9b,1425bc350,.data
TablePair,14020a031,1,CODE,,141247e10,.text
TablePair,14020a031,0,OK,7d,1425cf330,.data
TablePair,14020a031,1,CODE,,141247950,.text
TablePair,14020a031,0,OK,7e,1425cf4d0,.data
TablePair,14020a031,1,CODE,,141247990,.text
TablePair,14020a031,0,OK,7f,1425cf6b0,.data
TablePair,14020a031,1,CODE,,1412479f0,.text
TablePair,14020a031,0,OK,80,1425cf820,.data
TablePair,14020a031,1,CODE,,141247a50,.text
TablePair,14020a031,0,OK,81,1425cf960,.data
TablePair,14020a031,1,CODE,,141247a90,.text
TablePair,14020a031,0,OK,82,1425cfa80,.data
TablePair,14020a031,1,CODE,,141247ad0,.text
TablePair,14020a031,0,OK,83,1425cfba0,.data
TablePair,14020a031,1,CODE,,141247b10,.text
TablePair,14020a031,0,OK,84,1425cfd30,.data
TablePair,14020a031,1,CODE,,141247c80,.text
TablePair,14020a031,0,OK,85,1425cff40,.data
TablePair,14020a031,1,CODE,,141247c30,.text
TablePair,14020a031,0,OK,86,1425d0180,.data
TablePair,14020a031,1,CODE,,141247760,.text
TablePair,14020a031,0,OK,87,1425d02c0,.data
TablePair,14020a031,1,CODE,,141247560,.text
TablePair,14020a031,0,OK,88,1425d0390,.data
TablePair,14020a031,1,CODE,,1412477a0,.text
TablePair,14020a031,0,OK,89,1425d0460,.data
TablePair,14020a031,1,CODE,,1412477e0,.text
TablePair,14020a031,0,OK,8a,1425d0560,.data
TablePair,14020a031,1,CODE,,1412476e0,.text
TablePair,14020a031,0,OK,8b,1425d05e0,.data
TablePair,14020a031,1,CODE,,141247820,.text
TablePair,14020a031,0,OK,8c,1425d0820,.data
TablePair,14020a031,1,CODE,,141247520,.text
TablePair,14020a031,0,OK,8d,1425d0960,.data
TablePair,14020a031,1,CODE,,141247720,.text
TablePair,14020a031,0,OK,8e,1425d0a50,.data
TablePair,14020a031,1,CODE,,1412475e0,.text
TablePair,14020a031,0,OK,8f,1425d0b50,.data
TablePair,14020a031,1,CODE,,1412475a0,.text
TablePair,14020a031,0,OK,90,1425d1300,.data
TablePair,14020a031,1,CODE,,141247620,.text
TablePair,14020a031,0,OK,92,1425d0c70,.data
TablePair,14020a031,1,CODE,,141247cd0,.text
TablePair,14020a031,0,OK,93,1425d0fd0,.data
TablePair,14020a031,1,CODE,,141247d30,.text
TablePair,14020a031,0,OK,94,1425d0e10,.data
TablePair,14020a031,1,CODE,,141247da0,.text
TablePair,14020a031,0,OK,9c,1425caea0,.data
TablePair,14020a031,1,CODE,,141247e80,.text
TablePair,14020a031,0,OK,9f,1425ca870,.data
TablePair,14020a031,1,CODE,,1402401f0,.text
TablePair,14020a031,0,OK,9d,1425d1600,.data
TablePair,14020a031,1,CODE,,141247f10,.text
TablePair,14020a031,0,OK,a8,1425cb180,.data
TablePair,14020a031,1,CODE,,141247f80,.text
TablePair,14020a031,0,OK,a9,1425cb2c0,.data
TablePair,14020a031,1,CODE,,141247fe0,.text
TablePair,14020a031,0,OK,9e,1425cb400,.data
TablePair,14020a031,1,CODE,,1412485d0,.text
TablePair,14020a031,0,OK,a2,1425cb520,.data
TablePair,14020a031,1,CODE,,141248420,.text
TablePair,14020a031,0,OK,a1,1425cb690,.data
TablePair,14020a031,1,CODE,,1412481e0,.text
TablePair,14020a031,0,OK,a3,1425cb7d0,.data
TablePair,14020a031,1,CODE,,141248250,.text
TablePair,14020a031,0,OK,a5,1425cbab0,.data
TablePair,14020a031,1,CODE,,1412484d0,.text
TablePair,14020a031,0,OK,a4,1425cbbf0,.data
TablePair,14020a031,1,CODE,,141248110,.text
TablePair,14020a031,0,OK,a6,1425ce050,.data
TablePair,14020a031,1,CODE,,1412480b0,.text
TablePair,14020a031,0,OK,a7,1425ce140,.data
TablePair,14020a031,1,CODE,,141248040,.text
TablePair,14020a031,0,OK,e7,1425cbd60,.data
TablePair,14020a031,1,CODE,,141248e30,.text
TablePair,14020a031,0,OK,e8,1425cbe80,.data
TablePair,14020a031,1,CODE,,141248780,.text
TablePair,14020a031,0,OK,e9,1425cc140,.data
TablePair,14020a031,1,CODE,,1412487f0,.text
TablePair,14020a031,0,OK,ea,1425cc260,.data
TablePair,14020a031,1,CODE,,141248af0,.text
TablePair,14020a031,0,OK,eb,1425cc2e0,.data
TablePair,14020a031,1,CODE,,141248d70,.text
TablePair,14020a031,0,OK,ec,1425cc3d0,.data
TablePair,14020a031,1,CODE,,141248c40,.text
TablePair,14020a031,0,OK,ed,1425cc540,.data
TablePair,14020a031,1,CODE,,141248cf0,.text
TablePair,14020a031,0,OK,ee,1425cc660,.data
TablePair,14020a031,1,CODE,,141248640,.text
TablePair,14020a031,0,OK,ef,1425cc780,.data
TablePair,14020a031,1,CODE,,1412486b0,.text
TablePair,14020a031,0,OK,f0,1425cc8f0,.data
TablePair,14020a031,1,CODE,,141248bd0,.text
TablePair,14020a031,0,OK,f1,1425cca10,.data
TablePair,14020a031,1,CODE,,141248720,.text
TablePair,14020a031,0,OK,f2,1425ccb10,.data
TablePair,14020a031,1,CODE,,141248b60,.text
TablePair,14020a031,0,OK,138,1425ccc60,.data
TablePair,14020a031,1,CODE,,141249950,.text
TablePair,14020a031,0,OK,139,1425ccd80,.data
TablePair,14020a031,1,CODE,,141248f00,.text
TablePair,14020a031,0,OK,13c,1425cd060,.data
TablePair,14020a031,1,CODE,,141248f70,.text
TablePair,14020a031,0,OK,13a,1425cd2a0,.data
TablePair,14020a031,1,CODE,,141249380,.text
TablePair,14020a031,0,OK,13b,1425cd410,.data
TablePair,14020a031,1,CODE,,1412493f0,.text
TablePair,14020a031,0,OK,141,1425cd560,.data
TablePair,14020a031,1,CODE,,141249460,.text
TablePair,14020a031,0,OK,142,1425cd680,.data
TablePair,14020a031,1,CODE,,1412495a0,.text
TablePair,14020a031,0,OK,143,1425cd7a0,.data
TablePair,14020a031,1,CODE,,141249500,.text
TablePair,14020a031,0,OK,144,1425cd910,.data
TablePair,14020a031,1,CODE,,141249640,.text
TablePair,14020a031,0,OK,13d,1425cdab0,.data
TablePair,14020a031,1,CODE,,1412496d0,.text
TablePair,14020a031,0,OK,13e,1425cdc00,.data
TablePair,14020a031,1,CODE,,141249750,.text
TablePair,14020a031,0,OK,13f,1425cdd50,.data
TablePair,14020a031,1,CODE,,1412498a0,.text
TablePair,14020a031,0,OK,140,1425cdf60,.data
TablePair,14020a031,1,CODE,,1412497f0,.text
TablePair,14020a031,0,OK,aa,1425ce260,.data
TablePair,14020a031,1,CODE,,141248ea0,.text
TablePair,14020a031,0,OK,ab,1425ce380,.data
TablePair,14020a031,1,CODE,,141249a40,.text
TablePair,14020a031,0,OK,ac,1425d17e0,.data
TablePair,14020a031,1,CODE,,141249aa0,.text
TablePair,14020a771,0,OK,105,1425dad60,.data
TablePair,14020a771,1,OK,106,1425dae00,.data
TablePair,14020a771,0,OK,104,1425daef0,.data
TablePair,14020a771,1,OK,107,1425dafe0,.data
TablePair,14020a771,0,OK,2cb,1425db0b0,.data
TablePair,14020a771,1,CODE,,1412abc00,.text
TablePair,14020a771,0,OK,2cc,1425db130,.data
TablePair,14020a771,1,CODE,,1412abc30,.text
TablePair,14020a8e1,0,OK,108,1425db9c0,.data
TablePair,14020a8e1,1,PTR_UNMAPPED,,6c0075006f0043,UNMAPPED
TablePair,14020b091,0,OK,101,1425dbb50,.data
TablePair,14020b091,1,OK,102,1425dbbd0,.data
TablePair,14020b091,0,OK,103,1425dbca0,.data
TablePair,14020b091,1,NULL,,,
TablePair,14020b091,0,OK,2d3,1425dbd90,.data
TablePair,14020b091,1,CODE,,1412bbb80,.text
TablePair,14020b421,0,OK,116,1425dd350,.data
TablePair,14020b421,1,OK,10a,1425dd1b0,.data
TablePair,14020b421,0,OK,10b,1425dd280,.data
TablePair,14020b421,1,NULL,,,
TablePair,14020b421,0,OK,301,1425dd540,.data
TablePair,14020b421,1,CODE,,1412cae30,.text
TablePair,14021b391,0,OK,10c,1425ebdc0,.data
TablePair,14021b391,1,OK,10d,1425ebc80,.data
TablePair,14021b391,0,OK,10e,1425ebe60,.data
TablePair,14021b391,1,OK,10f,1425ebf80,.data
TablePair,14021b391,0,OK,110,1425ec1c0,.data
TablePair,14021b391,1,OK,111,1425ec360,.data
TablePair,14021b391,0,OK,112,1425ec5e0,.data
TablePair,14021b391,1,OK,113,1425ec780,.data
TablePair,14021b391,0,OK,2ee,1425ec070,.data
TablePair,14021b391,1,CODE,,1413034b0,.text
TablePair,14021b391,0,OK,2ef,1425ec140,.data
TablePair,14021b391,1,CODE,,141303550,.text
TablePair,14021b391,0,OK,2f0,1425ec290,.data
TablePair,14021b391,1,CODE,,141302d20,.text
TablePair,14021b391,0,OK,2f1,1425ec4a0,.data
TablePair,14021b391,1,CODE,,141302db0,.text
TablePair,14021b521,0,OK,114,1425eca90,.data
TablePair,14021b521,1,OK,115,1425ecb30,.data
TablePair,14021b521,0,OK,2f4,1425ecbb0,.data
TablePair,14021b521,1,CODE,,14130ae40,.text
TablePair,14021b671,0,OK,11a,1425ee240,.data
TablePair,14021b671,1,OK,119,1425ee150,.data
TablePair,14021b671,0,OK,117,1425edcc0,.data
TablePair,14021b671,1,OK,11c,1425ee2c0,.data
TablePair,14021b671,0,OK,11d,1425ee3b0,.data
TablePair,14021b671,1,OK,11e,1425ee7a0,.data
TablePair,14021b671,0,OK,118,1425ee080,.data
TablePair,14021b671,1,OK,11b,1425ee890,.data
TablePair,14021b671,0,OK,11f,1425ee9b0,.data
TablePair,14021b671,1,NULL,,,
TablePair,14021b671,0,OK,302,1425eead0,.data
TablePair,14021b671,1,CODE,,141316bd0,.text
TablePair,14021b671,0,OK,303,1425eebc0,.data
TablePair,14021b671,1,CODE,,141316c00,.text
TablePair,14021b671,0,OK,304,1425eecb0,.data
TablePair,14021b671,1,CODE,,141316c30,.text
TablePair,14021b671,0,OK,305,1425ef210,.data
TablePair,14021b671,1,CODE,,141316c60,.text
TablePair,14021b991,0,OK,120,1425f03d0,.data
TablePair,14021b991,1,PTR_UNMAPPED,,ffffffffffffffff,UNMAPPED
TablePair,14021c451,0,OK,122,1425f2c30,.data
TablePair,14021c451,1,OK,123,1425f2cb0,.data
TablePair,14021c451,0,OK,124,1425f2d30,.data
TablePair,14021c451,1,OK,125,1425f2db0,.data
TablePair,14021c451,0,OK,126,1425f2e50,.data
TablePair,14021c451,1,NULL,,,
TablePair,14021c451,0,OK,333,1425f2ed0,.data
TablePair,14021c451,1,CODE,,14136c5e0,.text
TablePair,14021c451,0,OK,334,1425f2f50,.data
TablePair,14021c451,1,CODE,,14136c620,.text
TablePair,14021cb11,0,OK,127,1425f5920,.data
TablePair,14021cb11,1,OK,128,1425f59f0,.data
TablePair,14021cb11,0,OK,129,1425f5ae0,.data
TablePair,14021cb11,1,OK,12a,1425f5b30,.data
TablePair,14021cb11,0,OK,12b,1425f5bd0,.data
TablePair,14021cb11,1,OK,12c,1425f5d40,.data
TablePair,14021cb11,0,OK,12d,1425f5e80,.data
TablePair,14021cb11,1,OK,12e,1425f5f50,.data
TablePair,14021cb11,0,OK,12f,1425f6090,.data
TablePair,14021cb11,1,OK,130,1425f64e0,.data
TablePair,14021cb11,0,OK,131,1425f6200,.data
TablePair,14021cb11,1,OK,132,1425f6280,.data
TablePair,14021cb11,0,OK,133,1425f6320,.data
TablePair,14021cb11,1,OK,134,1425f6460,.data
TablePair,14021cb11,0,OK,13e,1425f65b0,.data
TablePair,14021cb11,1,OK,136,1425f6720,.data
TablePair,14021cb11,0,OK,138,1425f6810,.data
TablePair,14021cb11,1,OK,139,1425f6890,.data
TablePair,14021cb11,0,OK,13a,1425f6930,.data
TablePair,14021cb11,1,OK,13b,1425f69d0,.data
TablePair,14021cb11,0,OK,13c,1425f6a70,.data
TablePair,14021cb11,1,OK,13d,1425f6b60,.data
TablePair,14021cb11,0,OK,141,1425f6ee0,.data
TablePair,14021cb11,1,OK,13f,1425f6c50,.data
TablePair,14021cb11,0,OK,140,1425f6d20,.data
TablePair,14021cb11,1,OK,14a,1425f6df0,.data
TablePair,14021cb11,0,OK,142,1425f6f30,.data
TablePair,14021cb11,1,OK,143,1425f7050,.data
TablePair,14021cb11,0,OK,144,1425f7170,.data
TablePair,14021cb11,1,OK,145,1425f7240,.data
TablePair,14021cb11,0,OK,146,1425f72e0,.data
TablePair,14021cb11,1,OK,147,1425f73b0,.data
TablePair,14021cb11,0,OK,148,1425f7450,.data
TablePair,14021cb11,1,OK,149,1425f6160,.data
TablePair,14021cb11,0,OK,14b,1425f7540,.data
TablePair,14021cb11,1,OK,14c,1425f75c0,.data
TablePair,14021cb11,0,OK,360,1425f76b0,.data
TablePair,14021cb11,1,CODE,,141392dd0,.text
TablePair,14021cb11,0,OK,361,1425f78c0,.data
TablePair,14021cb11,1,CODE,,141392e50,.text
TablePair,14021cb11,0,OK,362,1425f7940,.data
TablePair,14021cb11,1,CODE,,141392e80,.text
TablePair,14021cb11,0,OK,363,1425f7a60,.data
TablePair,14021cb11,1,CODE,,141392f50,.text
TablePair,14021cb11,0,OK,364,1425f7b50,.data
TablePair,14021cb11,1,CODE,,141393010,.text
TablePair,14021cb11,0,OK,365,1425f7bf0,.data
TablePair,14021cb11,1,CODE,,141393070,.text
TablePair,14021cb11,0,OK,366,1425f7ce0,.data
TablePair,14021cb11,1,CODE,,141393170,.text
TablePair,14021cb11,0,OK,367,1425f79e0,.data
TablePair,14021cb11,1,CODE,,141392ef0,.text
TablePair,14021cb11,0,OK,368,1425f7990,.data
TablePair,14021cb11,1,CODE,,141392ed0,.text
TablePair,14021cb11,0,OK,369,1425f7d80,.data
TablePair,14021cb11,1,CODE,,1413931d0,.text
TablePair,14021cb11,0,OK,36c,1425f7e20,.data
TablePair,14021cb11,1,CODE,,141393210,.text
TablePair,14021cb11,0,OK,36a,1425f7f40,.data
TablePair,14021cb11,1,CODE,,141393290,.text
TablePair,14021cb11,0,OK,36b,1425f8010,.data
TablePair,14021cb11,1,CODE,,1413932d0,.text
TablePair,14021cb11,0,OK,36d,1425f8060,.data
TablePair,14021cb11,1,CODE,,1413932f0,.text
TablePair,14021cb11,0,OK,36e,1425f8100,.data
TablePair,14021cb11,1,CODE,,141393320,.text
TablePair,14021cb11,0,OK,36f,1425f81d0,.data
TablePair,14021cb11,1,CODE,,1413933a0,.text
TablePair,14021cb11,0,OK,371,1425f8250,.data
TablePair,14021cb11,1,CODE,,1413933d0,.text
TablePair,14021cb11,0,OK,373,1425f82d0,.data
TablePair,14021cb11,1,CODE,,141393470,.text
TablePair,14021cf01,0,OK,14d,1425f9d10,.data
TablePair,14021cf01,1,OK,14e,1425f9eb0,.data
TablePair,14021cf01,0,OK,14f,1425f9d90,.data
TablePair,14021cf01,1,OK,150,1425f9f30,.data
TablePair,14021cf01,0,OK,151,1425f9f80,.data
TablePair,14021cf01,1,OK,152,1425fa000,.data
TablePair,14021cf01,0,OK,153,1425fa080,.data
TablePair,14021cf01,1,OK,154,1425fa100,.data
TablePair,14021cf01,0,OK,388,1425fa1a0,.data
TablePair,14021cf01,1,CODE,,1413a4120,.text
TablePair,14021cf01,0,OK,389,1425fa270,.data
TablePair,14021cf01,1,CODE,,1413a41c0,.text
TablePair,14021cf01,0,PTR_UNMAPPED,,6f4378614d74756f,UNMAPPED
TablePair,14021cf01,1,PTR_UNMAPPED,,746e75,UNMAPPED
TablePair,14021cf01,0,PTR_UNMAPPED,,1000000000572613,UNMAPPED
TablePair,14021cf01,1,PTR_UNMAPPED,,2000000000572613,UNMAPPED
TablePair,14021d281,0,OK,155,1425fab40,.data
TablePair,14021d281,1,OK,156,1425fabc0,.data
TablePair,14021d281,0,OK,157,1425fac60,.data
TablePair,14021d281,1,OK,158,1425face0,.data
TablePair,14021d281,0,OK,15a,1425fad60,.data
TablePair,14021d281,1,OK,15c,1425fae00,.data
TablePair,14021d281,0,OK,15d,1425fae80,.data
TablePair,14021d281,1,OK,15e,1425faff0,.data
TablePair,14021d281,0,OK,15f,1425fb040,.data
TablePair,14021d281,1,OK,160,1425fb090,.data
TablePair,14021d281,0,OK,38a,1425fb0e0,.data
TablePair,14021d281,1,CODE,,1413b9710,.text
TablePair,14021d281,0,OK,38b,1425fb130,.data
TablePair,14021d281,1,CODE,,1413b9730,.text
TablePair,14021d281,0,OK,393,1425fb180,.data
TablePair,14021d281,1,CODE,,1413b9750,.text
TablePair,14021d281,0,OK,394,1425fb1d0,.data
TablePair,14021d281,1,CODE,,1413b97b0,.text
TablePair,14021d281,0,OK,395,1425fb250,.data
TablePair,14021d281,1,CODE,,1413b9820,.text
TablePair,14021dcb1,0,OK,161,1425ff190,.data
TablePair,14021dcb1,1,OK,3d4,1425ff020,.data
TablePair,14021dd81,0,OK,162,1425ff4a0,.data
TablePair,14021dd81,1,OK,163,1425ff570,.data
TablePair,14021dd81,0,OK,164,1425ff640,.data
TablePair,14021dd81,1,OK,165,1425ff6e0,.data
TablePair,14021dd81,0,OK,3d5,1425ff300,.data
TablePair,14021dd81,1,CODE,,1402401f0,.text
TablePair,14021dd81,0,OK,3d6,1425ff3a0,.data
TablePair,14021dd81,1,CODE,,1413dd990,.text
TablePair,14021df71,0,OK,166,1425ffc30,.data
TablePair,14021df71,1,OK,167,1425ffe20,.data
TablePair,14021df71,0,OK,168,1425ffcd0,.data
TablePair,14021df71,1,OK,169,1425ffea0,.data
TablePair,14021df71,0,OK,16a,1425ffda0,.data
TablePair,14021df71,1,OK,16b,1425fff20,.data
TablePair,14021df71,0,PTR_UNMAPPED,,2064696c61766e69,UNMAPPED
TablePair,14021df71,1,PTR_UNMAPPED,,6973207974726170,UNMAPPED
TablePair,14021df71,0,PTR_UNMAPPED,,657a,UNMAPPED
TablePair,14021df71,1,PTR_UNMAPPED,,6c4373795367664c,UNMAPPED
TablePair,14021df71,0,PTR_UNMAPPED,,7070632e67734d69,UNMAPPED
TablePair,14021df71,1,NULL,,,
TablePair,14021e101,0,OK,16c,142600130,.data
TablePair,14021e101,1,OK,170,1426001b0,.data
TablePair,14021e101,0,OK,171,142600250,.data
TablePair,14021e101,1,OK,16d,1426002f0,.data
TablePair,14021e101,0,OK,16e,142600370,.data
TablePair,14021e101,1,OK,16f,142600460,.data
TablePair,14021e101,0,OK,3d9,142600500,.data
TablePair,14021e101,1,CODE,,1413e7970,.text
TablePair,14021e101,0,OK,3da,1426005d0,.data
TablePair,14021e101,1,CODE,,1413e79b0,.text
TablePair,14021e101,0,OK,3db,142600650,.data
TablePair,14021e101,1,CODE,,1413e79e0,.text
TablePair,14021e271,0,OK,189,142600e40,.data
TablePair,14021e271,1,OK,18a,142600ec0,.data
TablePair,14021e271,0,OK,18b,142600f60,.data
TablePair,14021e271,1,OK,18c,142600fe0,.data
TablePair,14021e271,0,OK,18d,142601080,.data
TablePair,14021e271,1,OK,18e,142601120,.data
TablePair,14021e271,0,OK,18f,1426011c0,.data
TablePair,14021e271,1,OK,190,142601260,.data
TablePair,14021e271,0,OK,191,142601330,.data
TablePair,14021e271,1,OK,192,1426014a0,.data
TablePair,14021e271,0,OK,193,1426015f0,.data
TablePair,14021e271,1,OK,194,142601690,.data
TablePair,14021e271,0,OK,195,142601710,.data
TablePair,14021e271,1,OK,1fc,142601850,.data
TablePair,14021e271,0,OK,3e5,1426018d0,.data
TablePair,14021e271,1,CODE,,1413e9d50,.text
TablePair,14021e271,0,OK,3e6,1426019f0,.data
TablePair,14021e271,1,CODE,,1413e9dc0,.text
TablePair,14021e271,0,OK,3e7,142601a90,.data
TablePair,14021e271,1,CODE,,1413e9df0,.text
TablePair,14021e271,0,OK,3e8,142601b60,.data
TablePair,14021e271,1,CODE,,1413e9d00,.text
TablePair,14021e271,0,OK,3e9,142601ca0,.data
TablePair,14021e271,1,CODE,,1413e9e20,.text
TablePair,14021e271,0,OK,3ea,142601d20,.data
TablePair,14021e271,1,CODE,,1413e9e50,.text
TablePair,14021e271,0,OK,3eb,142601e60,.data
TablePair,14021e271,1,CODE,,1413e9ea0,.text
TablePair,14021e581,0,OK,196,142602710,.data
TablePair,14021e581,1,OK,3fa,142602b10,.data
TablePair,14021ea81,0,OK,19a,142604020,.data
TablePair,14021ea81,1,OK,19b,142604070,.data
